date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2019-11-07,sh.603939,87.5,88.95,87.3,88.84,976918.0,86084252.0,3,0.2693,1,1.0809,64.002866,7.591321000000001,3.493632,82.88494,0.0
2019-11-08,sh.603939,89.16,90.87,87.02,87.49,1710158.0,151110213.0,3,0.4715,1,-1.5196,63.030288,7.475964999999999,3.440543,81.62543199999999,0.0
2019-11-11,sh.603939,88.46,89.5,85.7,86.27,1968823.0,171567562.0,3,0.5428,1,-1.3944,62.151365000000006,7.371716,3.3925660000000004,80.48721,0.0
2019-11-12,sh.603939,86.78,87.48,85.42,86.21,1548816.0,133642989.0,3,0.427,1,-0.0695,62.108139,7.366589,3.390207,80.431232,0.0
2019-11-13,sh.603939,86.38,89.84,86.24,88.83,1949309.0,171995533.0,3,0.5312,1,3.0391,63.995662,7.590466999999999,3.493238,82.87561,0.0
2019-11-14,sh.603939,89.6,89.8,87.9,89.16,1439046.0,127942376.0,3,0.3922,1,0.3715,64.23340300000001,7.618664999999999,3.506216,83.18349,0.0
2019-11-15,sh.603939,89.23,90.37,86.8,87.32,1925577.0,168986044.0,3,0.5248,1,-2.0637,62.907815,7.461438,3.4338580000000003,81.466827,0.0
2019-11-18,sh.603939,87.5,87.5,83.65,84.51,3852151.0,326343583.0,3,1.0498,1,-3.218,60.883411,7.221325,3.323354,78.845185,0.0
2019-11-19,sh.603939,84.87,85.88,84.02,85.0,2982858.0,253858043.0,3,0.8129,1,0.5798,61.23642099999999,7.263196000000001,3.342624,79.30234,0.0
2019-11-20,sh.603939,84.99,85.76,83.05,83.75,3061092.0,257534053.0,3,0.8342,1,-1.4706,60.335885,7.156384,3.293467,78.136129,0.0
2019-11-21,sh.603939,84.3,84.59,82.81,83.72,1541094.0,128921344.0,3,0.42,1,-0.0358,60.314272,7.15382,3.292288,78.10814,0.0
2019-11-22,sh.603939,84.13,84.5,77.34,79.48,5021968.0,401977969.0,3,1.3686,1,-5.0645,57.259655,6.791515,3.12555,74.152353,0.0
2019-11-25,sh.603939,79.76,79.79,76.0,77.09,3791332.0,292531434.0,3,1.0333,1,-3.0071,55.537831,6.5872910000000005,3.031563,71.922557,0.0
2019-11-26,sh.603939,77.5,79.21,77.16,79.21,4062560.0,317839956.0,3,1.1072,1,2.75,57.06514,6.768444000000001,3.114932,73.900451,0.0
2019-11-27,sh.603939,78.79,78.79,76.15,76.25,3005552.0,231126658.0,3,0.8191,1,-3.7369,54.932671,6.515514,2.99853,71.138864,0.0
2019-11-28,sh.603939,76.68,77.99,76.18,76.69,1643017.0,126262207.0,3,0.4478,1,0.5771,55.24966,6.553111,3.015833,71.54937,0.0
2019-11-29,sh.603939,77.0,77.57,75.01,76.44,2685968.0,204194538.0,3,0.732,1,-0.326,55.069553000000006,6.531749,3.006002,71.316128,0.0
2019-12-02,sh.603939,75.6,76.19,74.26,74.8,2220387.0,166830624.0,3,0.6051,1,-2.1455,53.88805,6.391612,2.941509,69.786059,0.0
2019-12-03,sh.603939,75.07,75.3,72.41,74.4,2756597.0,203347509.0,3,0.7513,1,-0.5348,53.599879,6.357432,2.925779,69.412872,0.0
2019-12-04,sh.603939,74.7,75.88,74.21,75.06,1592609.0,119456421.0,3,0.434,1,0.8871,54.075362,6.413829,2.9517330000000004,70.028631,0.0
2019-12-05,sh.603939,75.42,76.78,74.88,75.87,1981172.0,150103467.0,3,0.5399,1,1.0791,54.658909,6.483043,2.983587,70.784336,0.0
2019-12-06,sh.603939,75.51,76.65,74.33,76.53,1783394.0,134638435.0,3,0.486,1,0.8699,55.134391,6.53944,3.009541,71.400095,0.0
2019-12-09,sh.603939,76.4,76.53,72.88,73.56,2610589.0,192896122.0,3,0.7115,1,-3.8808,52.994719,6.285655,2.892746,68.629178,0.0
2019-12-10,sh.603939,73.9,74.42,73.08,74.35,1810950.0,133972234.0,3,0.4935,1,1.074,53.56385699999999,6.35316,2.923813,69.366223,0.0
2019-12-11,sh.603939,74.28,75.8,73.6,75.41,1899643.0,142015942.0,3,0.5177,1,1.4257,54.327512,6.443736,2.965497,70.35517,0.0
2019-12-12,sh.603939,75.18,75.5,74.2,74.59,1228388.0,91814779.0,3,0.3348,1,-1.0874,53.73676,6.373668,2.933251,69.590136,0.0
2019-12-13,sh.603939,75.21,76.5,74.61,76.3,1845083.0,139428161.0,3,0.5028,1,2.2925,54.968693,6.519786,3.000496,71.185512,0.0
2019-12-16,sh.603939,76.66,76.9,74.42,75.37,2390676.0,179345367.0,3,0.6515,1,-1.2189,54.298694,6.440318,2.963924,70.317851,0.0
2019-12-17,sh.603939,75.08,75.08,73.25,74.05,3032340.0,224580600.0,3,0.8264,1,-1.7514,53.347729,6.327525,2.912015,69.086333,0.0
2019-12-18,sh.603939,74.19,74.46,72.5,73.4,2848123.0,208409967.0,3,0.7762,1,-0.8778,52.87945,6.2719830000000005,2.886454,68.47990300000001,0.0
2019-12-19,sh.603939,73.23,73.36,72.68,72.8,1229423.0,89674793.0,3,0.3351,1,-0.8174,52.447193000000006,6.220713,2.862859,67.92012199999999,0.0
2019-12-20,sh.603939,72.81,73.33,71.41,71.62,2007712.0,144780997.0,3,0.5472,1,-1.6209,51.597088,6.119883,2.816455,66.81921899999999,0.0
2019-12-23,sh.603939,71.84,73.3,71.56,71.85,1951569.0,140926406.0,3,0.5319,1,0.3211,51.762786,6.139537000000001,2.8255,67.033801,0.0
2019-12-24,sh.603939,71.72,72.1,70.08,71.35,2729057.0,192909413.0,3,0.7438,1,-0.6959,51.402572,6.096812,2.805838,66.567317,0.0
2019-12-25,sh.603939,71.34,71.47,69.95,70.4,2251151.0,158356374.0,3,0.6135,1,-1.3315,50.718165,6.015635,2.768479,65.68099699999999,0.0
2019-12-26,sh.603939,70.38,70.89,69.1,69.86,2490891.0,173992188.0,3,0.6788,1,-0.767,50.329133,5.969492,2.747243,65.177194,0.0
2019-12-27,sh.603939,70.0,72.77,70.0,70.72,4612735.0,329787400.0,3,1.2571,1,1.231,50.948702,6.042979,2.781063,65.979547,0.0
2019-12-30,sh.603939,71.0,72.96,70.14,72.5,3061566.0,220373888.0,3,0.8344,1,2.517,52.231065,6.195079,2.851061,67.640231,0.0
2019-12-31,sh.603939,72.5,73.33,72.11,73.22,2665585.0,194363478.0,3,0.7265,1,0.9931,52.749773,6.256602,2.879375,68.31196899999999,0.0
2020-01-02,sh.603939,73.5,73.73,70.92,72.26,4368024.0,313310286.0,3,1.1904,1,-1.3111,52.058162,6.174571,2.841623,67.416319,0.0
2020-01-03,sh.603939,71.99,73.0,70.95,71.0,3093106.0,221377450.0,3,0.843,1,-1.7437,51.150422,6.066905,2.792074,66.240778,0.0
2020-01-06,sh.603939,70.69,72.66,70.34,72.1,3449321.0,247860970.0,3,0.94,1,1.5493,51.942893,6.160899,2.835331,67.267044,0.0
2020-01-07,sh.603939,72.18,73.3,71.56,73.3,2443323.0,177622478.0,3,0.6659,1,1.6644,52.807407,6.263438,2.882521,68.386606,0.0
2020-01-08,sh.603939,73.0,75.25,72.75,74.0,3462047.0,256863157.0,3,0.9435,1,0.955,53.311707,6.323253,2.9100490000000003,69.039684,0.0
2020-01-09,sh.603939,74.5,76.65,74.5,76.37,3380391.0,256276402.0,3,0.9213,1,3.2027,55.019123,6.525768,3.0032490000000003,71.25081999999999,0.0
2020-01-10,sh.603939,76.2,76.88,75.6,76.22,2022036.0,154175865.0,3,0.5511,1,-0.1964,54.911059,6.51295,2.99735,71.110875,0.0
2020-01-13,sh.603939,76.21,76.21,74.51,75.2,2350472.0,176501667.0,3,0.6406,1,-1.3382,54.176222,6.425792,2.957239,70.159247,0.0
2020-01-14,sh.603939,75.2,77.38,74.5,75.7,2629250.0,199695037.0,3,0.7166,1,0.6649,54.536436,6.468516999999999,2.976901,70.625731,0.0
2020-01-15,sh.603939,75.68,77.55,74.58,76.76,1548805.0,118451117.0,3,0.4221,1,1.4003,55.30009,6.559092999999999,3.018586,71.614678,0.0
2020-01-16,sh.603939,76.89,77.77,75.49,77.43,1865648.0,143597599.0,3,0.5084,1,0.8728,55.782777,6.616344000000001,3.044934,72.239767,0.0
2020-01-17,sh.603939,77.32,78.57,75.75,77.69,2296440.0,178068842.0,3,0.6259,1,0.3358,55.970088,6.638561,3.055158,72.482339,0.0
2020-01-20,sh.603939,78.65,82.76,78.65,82.71,3330204.0,268205670.0,3,0.9076,1,6.4616,59.586639,7.067517,3.25257,77.165842,0.0
2020-01-21,sh.603939,83.53,85.88,81.78,85.18,4155395.0,349529287.0,3,1.1325,1,2.9863,61.366098,7.278577,3.349702,79.470274,0.0
2020-01-22,sh.603939,85.15,87.14,82.75,86.3,3260955.0,279110853.0,3,0.8887,1,1.3149,62.172978,7.374280000000001,3.393746,80.515199,0.0
2020-01-23,sh.603939,86.3,86.95,81.9,83.0,2488719.0,208716921.0,3,0.6783,1,-3.8239,59.795564,7.092297,3.263974,77.436402,0.0
2020-02-03,sh.603939,80.0,91.3,80.0,82.59,5780941.0,489562126.0,3,1.5755,1,-0.494,59.500188,7.057263000000001,3.247851,77.053885,0.0
2020-02-04,sh.603939,81.82,82.75,77.57,82.4,2774082.0,226055861.0,3,0.756,1,-0.23,59.36330699999999,7.041027000000001,3.240379,76.876621,0.0
2020-02-05,sh.603939,82.5,82.94,80.25,82.0,2895473.0,235959093.0,3,0.7891,1,-0.4854,59.075135,7.006848,3.2246490000000003,76.503434,0.0
2020-02-06,sh.603939,82.0,89.0,81.05,87.55,4256281.0,369184970.0,3,1.16,1,6.7683,63.073513,7.481091999999999,3.442902,81.68141,0.0
2020-02-07,sh.603939,87.55,89.66,86.6,87.86,2222873.0,196166497.0,3,0.6058,1,0.3541,63.296846,7.507581,3.455093,81.97063,0.0
2020-02-10,sh.603939,87.14,90.59,85.56,87.71,2688780.0,237854310.0,3,0.7328,1,-0.1707,63.188782,7.494763000000001,3.4491940000000003,81.830685,0.0
2020-02-11,sh.603939,87.9,89.81,86.94,87.89,2315818.0,203833375.0,3,0.6311,1,0.2052,63.318459,7.510144,3.4562730000000004,81.99861899999999,0.0
2020-02-12,sh.603939,88.71,88.71,84.45,86.21,3010714.0,258196190.0,3,0.8205,1,-1.9115,62.108139,7.366589,3.390207,80.431232,0.0
2020-02-13,sh.603939,86.0,87.39,84.2,86.15,2340756.0,201437416.0,3,0.6379,1,-0.0696,62.064913,7.361461999999999,3.3878470000000003,80.375254,0.0
2020-02-14,sh.603939,86.15,86.6,84.05,84.83,1574694.0,134047148.0,3,0.4292,1,-1.5322,61.113948,7.248669,3.335938,79.14373499999999,0.0
2020-02-17,sh.603939,84.17,87.27,84.17,86.08,1893072.0,162289804.0,3,0.5159,1,1.4735,62.014483,7.355481,3.385095,80.309946,0.0
2020-02-18,sh.603939,86.27,87.09,84.5,85.7,1468947.0,126089894.0,3,0.4003,1,-0.4415,61.74072099999999,7.323010000000001,3.3701510000000003,79.95541800000001,0.0
2020-02-19,sh.603939,85.67,86.35,82.84,83.51,2247851.0,188785774.0,3,0.6126,1,-2.5554,61.74072099999999,7.323010000000001,3.3701510000000003,79.95541800000001,0.0
2020-02-20,sh.603939,83.37,84.65,82.06,83.04,2810334.0,232862068.0,3,0.7659,1,-0.5628,59.824381,7.095714999999999,3.265547,77.473721,0.0
2020-02-21,sh.603939,83.04,84.02,81.32,83.35,2134554.0,176841272.0,3,0.5817,1,0.3733,60.047714,7.122203999999999,3.277738,77.76294200000001,0.0
2020-02-24,sh.603939,83.1,84.2,80.65,80.71,3033573.0,247091887.0,3,0.8267,1,-3.1674,58.145782,6.896617999999999,3.17392,75.299904,0.0
2020-02-25,sh.603939,80.5,83.48,80.23,81.45,3186319.0,260247475.0,3,0.8684,1,0.9169,58.6789,6.95985,3.20302,75.990301,0.0
2020-02-26,sh.603939,80.76,81.8,79.21,80.72,2566095.0,206692375.0,3,0.6993,1,-0.8963,58.152987,6.8974720000000005,3.174313,75.309234,0.0
2020-02-27,sh.603939,80.48,83.8,80.48,82.73,2625284.0,216802475.0,3,0.7155,1,2.4901,59.601048,7.069226,3.253356,77.184501,0.0
2020-02-28,sh.603939,82.73,82.9,79.35,81.7,2793697.0,225118296.0,3,0.7614,1,-1.245,58.859007,6.981213,3.212851,76.223543,0.0
2020-03-02,sh.603939,81.66,81.66,78.81,80.45,2848608.0,228100874.0,3,0.7763,1,-1.53,57.958471,6.874401,3.163695,75.05733199999999,0.0
2020-03-03,sh.603939,81.3,85.38,81.3,84.29,4390404.0,369244153.0,3,1.1965,1,4.7732,60.724916,7.202527000000001,3.314703,78.639932,0.0
2020-03-04,sh.603939,84.39,85.9,82.2,84.53,2569883.0,215231781.0,3,0.7004,1,0.2847,60.89781899999999,7.223033999999999,3.3241410000000005,78.863845,0.0
2020-03-05,sh.603939,84.9,90.4,84.9,89.8,4088750.0,361651478.0,3,1.1143,1,6.2345,64.694477,7.673353,3.531384,83.78059,0.0
2020-03-06,sh.603939,90.4,91.48,88.35,89.93,2307511.0,206513749.0,3,0.6289,1,0.1448,64.788133,7.684461,3.536496,83.901876,0.0
2020-03-09,sh.603939,89.92,89.99,86.22,87.25,2410847.0,211975588.0,3,0.657,1,-2.9801,62.857385,7.455457000000001,3.431105,81.401519,0.0
2020-03-10,sh.603939,86.25,89.38,85.82,86.61,3050422.0,265653455.0,3,0.8313,1,-0.7335,62.396311,7.400769,3.405937,80.80442,0.0
2020-03-11,sh.603939,87.0,87.46,84.53,86.11,2607789.0,223661576.0,3,0.7107,1,-0.5773,62.03609599999999,7.358044,3.386274,80.337935,0.0
2020-03-12,sh.603939,85.46,85.46,82.72,83.61,2149191.0,180372451.0,3,0.5857,1,-2.9033,60.235025,7.144421,3.2879620000000003,78.005513,0.0
2020-03-13,sh.603939,80.27,81.4,79.07,79.91,3678992.0,294423231.0,3,1.0026,1,-4.4253,57.56944,6.828258,3.14246,74.553529,0.0
2020-03-16,sh.603939,79.91,80.5,75.85,76.2,3780562.0,292821464.0,3,1.0303,1,-4.6427,54.89665,6.511241,2.996564,71.092215,0.0
2020-03-17,sh.603939,76.86,77.2,74.88,76.5,2110198.0,160160995.0,3,0.5751,1,0.3937,55.112779,6.536876,3.008361,71.372106,0.0
2020-03-18,sh.603939,76.6,80.98,74.5,76.01,2520449.0,196353365.0,3,0.6869,1,-0.6405,54.75976899999999,6.495006,2.989092,70.914951,0.0
2020-03-19,sh.603939,76.49,79.52,76.2,78.84,2762932.0,215940291.0,3,0.753,1,3.7232,56.798581000000006,6.736828,3.100382,73.55525300000001,0.0
2020-03-20,sh.603939,79.96,85.1,79.96,82.85,2700051.0,223400325.0,3,0.7358,1,5.0863,59.687499,7.07948,3.258075,77.29645699999999,0.0
2020-03-23,sh.603939,81.0,84.4,81.0,82.18,2031627.0,167373723.0,3,0.5537,1,-0.8087,59.204812,7.022228,3.231727,76.671368,0.0
2020-03-24,sh.603939,82.3,85.18,82.3,84.38,1682177.0,141071709.0,3,0.4584,1,2.677,60.78975500000001,7.210217,3.318242,78.723899,0.0
2020-03-25,sh.603939,86.0,88.2,85.87,87.56,1528077.0,132988478.0,3,0.4164,1,3.7687,63.080718000000005,7.481946000000001,3.443296,81.69074,0.0
2020-03-26,sh.603939,87.56,89.82,86.7,88.55,1437226.0,127014370.0,3,0.3917,1,1.1307,63.793942,7.566541,3.4822269999999995,82.614379,0.0
2020-03-27,sh.603939,88.6,89.77,87.65,88.5,2463588.0,218351999.0,3,0.6714,1,-0.0565,63.75792,7.562267999999999,3.480261,82.56773000000001,0.0
2020-03-30,sh.603939,88.03,89.95,85.2,87.41,2870989.0,251762957.0,3,0.7824,1,-1.2316,62.972653,7.469129,3.4373970000000003,81.550794,0.0
2020-03-31,sh.603939,88.5,93.32,87.41,93.1,3694682.0,337322631.0,3,1.0069,1,6.5095,67.07189100000001,7.955335000000001,3.661156,86.859386,0.0
2020-04-01,sh.603939,93.58,93.82,89.74,89.8,1656786.0,151420904.0,3,0.4515,1,-3.5446,64.694477,7.673353,3.531384,83.78059,0.0
2020-04-02,sh.603939,89.72,92.37,88.78,92.0,1849065.0,168147130.0,3,0.5039,1,2.4499,66.27942,7.861341,3.617899,85.83312099999999,0.0
2020-04-03,sh.603939,91.73,98.88,91.11,96.0,2863832.0,274906464.0,3,0.7805,1,4.3478,69.16113399999999,8.203139,3.775199,89.564996,0.0
2020-04-07,sh.603939,97.01,97.94,93.7,95.66,2852725.0,271329921.0,3,0.7775,1,-0.3542,68.916188,8.174086,3.761828,89.247786,0.0
2020-04-08,sh.603939,94.89,95.16,93.79,94.6,1398571.0,131910128.0,3,0.3812,1,-1.1081,68.152534,8.083509,3.720144,88.258839,0.0
2020-04-09,sh.603939,94.6,98.4,94.2,96.81,1517536.0,147115208.0,3,0.4136,1,2.3362,67.463848,8.136863,3.569761,-766.641205,0.0
2020-04-10,sh.603939,97.07,99.55,95.12,95.9,1304435.0,126426519.0,3,0.3555,1,-0.94,66.829698,8.060378,3.536206,-759.434888,0.0
2020-04-13,sh.603939,96.3,97.8,93.31,97.1,1430498.0,136498171.0,3,0.3899,1,1.2513,67.66594,8.161238,3.580454,-768.937723,0.0
2020-04-14,sh.603939,97.1,98.83,94.13,98.06,1782818.0,172393093.0,3,0.4859,1,0.9887,68.33493399999999,8.241926,3.615853,-776.539991,0.0
2020-04-15,sh.603939,99.5,99.82,94.6,96.69,2800361.0,268874921.0,3,0.7632,1,-1.3971,62.369821,7.772889,3.375313,59.360114,0.0
2020-04-16,sh.603939,95.61,102.4,94.3,100.93,2667213.0,263092214.0,3,0.7269,1,4.3851,65.10483,8.113742,3.523325,61.963143,0.0
2020-04-17,sh.603939,100.79,105.6,100.0,103.52,2275962.0,233858967.0,3,0.6203,1,2.5661,66.775508,8.321951,3.613738,63.553201,0.0
2020-04-20,sh.603939,103.49,103.98,99.55,101.38,2336773.0,235478989.0,3,0.6368,1,-2.0672,65.39510200000001,8.149917,3.539034,62.239408,0.0
2020-04-21,sh.603939,101.0,101.44,97.5,98.47,2373393.0,234820350.0,3,0.6468,1,-2.8704,63.518009,7.915983,3.43745,60.452895,0.0
2020-04-22,sh.603939,99.31,100.17,96.1,99.98,2538086.0,250019239.0,3,0.6917,1,1.5335,64.49203299999999,8.037371,3.490162,61.379917000000006,0.0
2020-04-23,sh.603939,100.1,102.55,98.47,99.0,2015644.0,200470409.0,3,0.5493,1,-0.9802,63.859885,7.958589,3.4559519999999995,60.778274,0.0
2020-04-24,sh.603939,98.76,99.64,96.62,97.6,1558803.0,152367047.0,3,0.4248,1,-1.4141,62.956816,7.846044,3.40708,59.918783,0.0
2020-04-27,sh.603939,97.4,99.8,95.2,98.26,1908311.0,187014873.0,3,0.5201,1,0.6762,63.382548,7.899100999999999,3.4301190000000004,60.323972,0.0
2020-04-28,sh.603939,98.25,100.5,97.0,98.4,2170648.0,213577822.0,3,0.5916,1,0.1425,63.472855,7.910355,3.435006,60.409921,0.0
2020-04-29,sh.603939,98.4,99.85,95.08,96.81,1949567.0,189263011.0,3,0.5313,1,-1.6159,62.447227000000005,7.782536,3.379502,59.433785,0.0
2020-04-30,sh.603939,96.3,97.48,92.35,94.75,3772072.0,354923276.0,3,1.028,1,-2.1279,61.118425,7.616933,3.3075900000000003,58.169105,0.0
2020-05-06,sh.603939,95.0,97.3,93.0,96.81,2997126.0,286590639.0,3,0.8168,1,2.1741,62.447227000000005,7.782536,3.379502,59.433785,0.0
2020-05-07,sh.603939,97.23,97.76,94.72,95.33,2564334.0,245321114.0,3,0.6989,1,-1.5288,61.492554000000005,7.663558999999999,3.327837,58.525180000000006,0.0
2020-05-08,sh.603939,95.79,98.36,94.9,96.95,3032635.0,293863736.0,3,0.8265,1,1.6994,62.537534,7.793789999999999,3.384389,59.519734,0.0
2020-05-11,sh.603939,97.99,98.5,92.21,92.82,4998317.0,468056740.0,3,1.3622,1,-4.2599,59.87348000000001,7.46178,3.240216,56.984236,0.0
2020-05-12,sh.603939,93.0,97.8,91.8,97.0,4875792.0,465361533.0,3,1.3288,1,4.5033,62.569786,7.797810000000001,3.386134,59.550430000000006,0.0
2020-05-13,sh.603939,96.82,99.76,96.62,97.99,3237883.0,317612769.0,3,0.8824,1,1.0206,63.208385,7.877396000000001,3.420694,60.158213,0.0
2020-05-14,sh.603939,98.28,98.88,94.61,94.91,2385253.0,228730130.0,3,0.6501,1,-3.1432,61.221633,7.629795,3.313175,58.267333,0.0
2020-05-15,sh.603939,95.43,96.2,92.7,94.24,2245964.0,211407826.0,3,0.6121,1,-0.7059,60.78945,7.575933999999999,3.2897870000000005,57.856005,0.0
2020-05-18,sh.603939,67.0,72.47,66.31,71.07,4034628.0,283199381.0,3,0.7854,1,5.9165,64.181119,7.998622999999999,3.473336,61.08400699999999,0.0
2020-05-19,sh.603939,71.52,72.68,69.4,72.24,5188543.0,368352990.0,3,1.01,1,1.6463,65.23770999999999,8.130302,3.5305160000000004,62.089611,0.0
2020-05-20,sh.603939,72.24,72.24,68.28,68.7,5629789.0,390442139.0,3,1.0959,1,-4.9003,62.040845,7.731889999999999,3.357509,59.047014,0.0
2020-05-21,sh.603939,68.7,70.65,68.6,70.26,3864094.0,270847875.0,3,0.7522,1,2.2708,63.449633,7.907461,3.43375,60.38781899999999,0.0
2020-05-22,sh.603939,70.5,70.66,68.11,68.47,2980827.0,205138492.0,3,0.5803,1,-2.5477,61.83314,7.706005,3.3462690000000004,58.84933100000001,0.0
2020-05-25,sh.603939,68.0,70.95,67.1,70.55,3791246.0,264685671.0,3,0.738,1,3.0378,63.711523,7.9401,3.4479230000000003,60.637072,0.0
2020-05-26,sh.603939,70.75,72.7,69.8,72.0,3418992.0,245467568.0,3,0.6656,1,2.0553,65.020973,8.103291,3.518787,61.88333299999999,0.0
2020-05-27,sh.603939,72.96,72.96,71.02,71.76,2236634.0,160628727.0,3,0.4354,1,-0.3333,64.804237,8.07628,3.507058,61.67705600000001,0.0
2020-05-28,sh.603939,73.0,74.78,72.48,74.45,5414730.0,400233934.0,3,1.0541,1,3.7486,67.23349300000001,8.379028,3.638524,63.989086,0.0
2020-05-29,sh.603939,73.55,81.71,73.55,78.81,6460372.0,507499943.0,3,1.2576,1,5.8563,71.170874,8.869727000000001,3.851606,67.736465,0.0
2020-06-01,sh.603939,79.07,81.48,78.01,80.34,3766533.0,299652419.0,3,0.7332,1,1.9414,72.55256999999999,9.041922,3.92638,69.051486,0.0
2020-06-02,sh.603939,80.24,80.24,75.8,77.15,4771259.0,367603356.0,3,0.9288,1,-3.9706,69.671779,8.682901,3.770478,66.309711,0.0
2020-06-03,sh.603939,76.4,77.95,76.21,77.23,2838818.0,219109215.0,3,0.5526,1,0.1037,69.744025,8.691905,3.774388,66.37847,0.0
2020-06-04,sh.603939,78.1,78.95,76.81,78.18,2666865.0,208304954.0,3,0.5191,1,1.2301,70.60194,8.798822999999999,3.820816,67.194986,0.0
2020-06-05,sh.603939,78.41,79.29,77.2,78.27,1517355.0,118959555.0,3,0.2954,1,0.1151,70.683217,8.808953,3.825215,67.27234,0.0
2020-06-08,sh.603939,79.84,79.84,75.9,76.75,3099295.0,237475385.0,3,0.6033,1,-1.942,69.310552,8.637883,3.750929,65.965914,0.0
2020-06-09,sh.603939,75.39,77.16,75.17,77.0,3059164.0,233571971.0,3,0.5955,1,0.3257,69.53631899999999,8.66602,3.763147,66.180787,0.0
2020-06-10,sh.603939,76.8,79.36,76.8,77.5,2695285.0,208877674.0,3,0.5247,1,0.6494,69.987853,8.722292,3.787583,66.61053199999999,0.0
2020-06-11,sh.603939,76.47,77.53,75.79,76.35,2658068.0,203624928.0,3,0.5174,1,-1.4839,68.949324,8.592865,3.73138,65.622118,0.0
2020-06-12,sh.603939,75.26,79.2,75.2,77.99,3090255.0,240132747.0,3,0.6016,1,2.148,70.430357,8.777439999999999,3.811531,67.031683,0.0
2020-06-15,sh.603939,79.2,83.75,78.02,80.61,4851301.0,393624750.0,3,0.9444,1,3.3594,72.796398,9.07231,3.939575,69.283549,0.0
2020-06-16,sh.603939,81.68,81.68,79.44,81.3,2443219.0,197118171.0,3,0.4756,1,0.856,73.419516,9.149966,3.973297,69.876597,0.0
2020-06-17,sh.603939,81.47,83.56,80.4,81.59,2306715.0,189074387.0,3,0.449,1,0.3567,73.68140600000001,9.182604,3.98747,70.125849,0.0
2020-06-18,sh.603939,81.68,82.25,80.18,82.05,1823009.0,148068907.0,3,0.3549,1,0.5638,74.096818,9.234375,4.009951,70.521215,0.0
2020-06-19,sh.603939,82.05,84.34,81.97,83.16,2889893.0,240086379.0,3,0.5626,1,1.3528,75.09922399999999,9.359301,4.064199,71.47525,0.0
2020-06-22,sh.603939,83.97,84.5,82.57,83.95,2607381.0,218145254.0,3,0.5076,1,0.95,75.812649,9.448212,4.1028080000000005,72.154248,0.0
2020-06-23,sh.603939,83.95,86.5,83.63,85.52,2801652.0,239492276.0,3,0.5454,1,1.8702,77.230467,9.624909,4.179537,73.503648,0.0
2020-06-24,sh.603939,85.26,86.88,83.66,84.5,2158951.0,182836422.0,3,0.4203,1,-1.1927,76.309337,9.510112,4.129688,72.626968,0.0
2020-06-29,sh.603939,84.21,86.79,84.21,85.88,2999220.0,257367612.0,3,0.5838,1,1.6331,77.555572,9.665425,4.197131,73.81306500000001,0.0
2020-06-30,sh.603939,86.6,91.91,86.6,91.0,2839003.0,254303658.0,3,0.5527,1,5.9618,82.162261,10.239538,4.446435,78.19745400000001,0.0
2020-07-01,sh.603939,92.0,92.0,83.0,86.16,4056039.0,350407123.0,3,0.7896,1,-5.3187,77.792312,9.694929,4.209943,74.038381,0.0
2020-07-02,sh.603939,85.77,86.0,81.33,82.25,5918985.0,490994886.0,3,1.1522,1,-4.5381,74.26204399999999,9.254967,4.018893,70.67846800000001,0.0
2020-07-03,sh.603939,82.3,83.9,80.45,82.69,4814958.0,396290290.0,3,0.9373,1,0.535,74.659312,9.304477,4.040392,71.056566,0.0
2020-07-06,sh.603939,82.68,82.68,80.3,80.79,6842889.0,553163561.0,3,1.3297,1,-2.2977,72.943836,9.090684,3.947554,69.423872,0.0
2020-07-07,sh.603939,80.07,82.98,79.87,81.48,4992089.0,406699738.0,3,0.9701,1,0.8541,73.566825,9.168325,3.981269,70.016797,0.0
2020-07-08,sh.603939,81.25,82.66,80.36,80.92,3674433.0,297573569.0,3,0.714,1,-0.6873,73.061211,9.105312,3.953906,69.53558199999999,0.0
2020-07-09,sh.603939,80.93,85.68,80.4,85.0,6644785.0,553387009.0,3,1.2912,1,5.042,76.744969,9.564403,4.153263,73.041578,0.0
2020-07-10,sh.603939,85.6,88.86,85.38,86.12,5698393.0,496660138.0,3,1.1073,1,1.3177,77.756197,9.690428,4.207987999999999,74.004008,0.0
2020-07-13,sh.603939,86.0,88.86,85.2,88.14,5264449.0,459447829.0,3,1.023,1,2.3456,79.683053,9.930564,4.312265,75.837882,0.0
2020-07-14,sh.603939,87.93,89.65,86.66,89.65,4217278.0,371031699.0,3,0.8195,1,1.7132,81.04817,10.100693,4.386142,77.137124,0.0
2020-07-15,sh.603939,89.44,94.0,88.42,93.49,5414003.0,501423305.0,3,1.052,1,4.2833,84.519726,10.533339,4.574015,80.44115699999999,0.0
2020-07-16,sh.603939,92.43,92.49,85.02,85.27,4655480.0,412196220.0,3,0.9046,1,-8.7924,77.088427,9.607207,4.17185,73.368462,0.0
2020-07-17,sh.603939,85.27,89.99,84.99,89.55,4713930.0,416478024.0,3,0.916,1,5.0194,80.95776500000001,10.089426,4.38125,77.051082,0.0
2020-07-20,sh.603939,90.0,90.94,84.13,88.7,4427187.0,383819676.0,3,0.8603,1,-0.9492,80.189322,9.993659,4.339664,76.31971999999999,0.0
